subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,label
SUBJ_016,yunda,2026-06-01,16:26:02.912000,2214702368,445912,0.94385,0.18823,0.52563,-5.481,4.802,3.573,1.02466,-0.14575,0.0105,-0.779,0.092,5.221,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:03.112000,2214702568,447112,0.92212,0.1936,0.5144,2.115,6.527,-1.489,0.99854,-0.13135,0.00635,-2.076,-4.802,-2.534,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:03.312000,2214702768,447312,0.89697,0.19458,0.52466,-3.626,7.0,-0.115,1.00562,-0.1394,0.01929,-4.733,-2.122,1.046,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:03.512000,2214702968,447512,0.95239,0.21289,0.46802,4.16,0.076,-2.458,0.98291,-0.13403,0.01318,-2.901,0.771,-1.954,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:03.712000,2214703168,447712,0.95874,0.19873,0.50806,0.573,2.053,1.74,1.01709,-0.1377,-0.0188,-0.481,-1.198,1.221,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:03.912000,2214703368,446912,0.92358,0.18848,0.5061,0.626,4.427,-0.863,1.00854,-0.1333,0.02197,-4.206,-2.542,-0.756,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:04.112000,2214703568,448112,0.9585,0.19141,0.53125,0.595,0.565,-0.198,1.05371,-0.12451,-0.01953,-4.336,2.168,0.023,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:04.312000,2214703768,448312,0.94653,0.19873,0.50708,-2.84,3.664,1.237,1.02686,-0.13379,-0.00049,0.053,-1.137,2.374,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:04.512000,2214703968,448512,0.94067,0.17969,0.5083,-1.466,1.443,0.519,1.02563,-0.15161,0.01001,-0.359,1.954,0.634,ergonomis
SUBJ_016,yunda,2026-06-01,16:26:04.712000,2214704168,448712,0.95264,0.17676,0.51733,-0.557,4.122,-0.527,1.01758,-0.14355,0.01099,-2.87,0.794,0.397,ergonomis
